ImageId,EncodedPixels
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,153071 5 153582 7 154094 7 154605 10 155116 11 155628 12 156135 17 156645 19 157157 19 157668 20 158179 21 158690 22 159202 22 159713 22 160224 23 160735 24 161246 25 161758 25 162270 25 162781 26 163293 26 163805 25 164317 25 164829 25 165341 25 165853 25 166364 26 166871 1 166876 26 167381 5 167388 26 167887 1 167892 34 168397 41 168906 44 169414 48 169923 52 170434 53 170944 55 171455 55 171966 56 172477 57 172988 58 173500 58 174011 59 174523 59 175034 61 175545 62 176056 63 176568 62 177079 63 177590 63 178101 64 178613 64 179124 65 179635 66 180146 67 180658 66 181169 67 181680 67 182191 68 182702 69 183213 70 183725 70 184237 71 184748 72 185260 72 185772 73 186283 39 186324 34 186795 39 186836 35 187307 39 187348 35 187818 33 187852 5 187860 35 188330 33 188366 2 188372 35 188842 32 188884 36 189353 33 189396 36 189865 32 189908 36 190377 31 190421 35 190889 30 190933 35 191401 28 191445 35 191913 27 191957 35 192425 26 192469 35 192937 25 192981 35 193449 25 193492 35 193961 24 194004 35 194474 22 194516 35 194987 20 195027 36 195500 15 195539 36 196013 13 196050 37 196525 12 196562 37 197039 1 197073 39 197584 40 198096 40 198607 41 199118 42 199630 42 200141 43 200647 1 200652 44 201159 3 201163 44 201670 49 202182 49 202694 49 203206 47 203718 45 204229 46 204741 46 205252 46 205764 46 206276 13 206291 31 206788 12 206804 30 207300 7 207317 29 207812 6 207829 5 207836 22 208324 6 208342 2 208349 21 208835 7 208862 20 209345 9 209375 19 209856 10 209887 19 210367 11 210400 19 210878 12 210913 18 211390 12 211427 16 211901 13 211940 14 212413 13 212452 14 212925 14 212965 13 213436 15 213477 13 213948 15 213989 12 214460 15 214501 12 214971 15 215014 11 215479 3 215483 15 215526 11 215990 4 215995 15 216039 9 216502 20 216551 7 217014 20 217063 8 217526 20 217576 8 218038 20 218090 6 218550 21 218604 4 219063 20 219116 5 219574 21 219628 5 220086 21 220139 6 220597 21 220648 9 221108 22 221159 11 221620 22 221671 11 222132 22 222183 11 222644 22 222695 11 223156 22 223207 11 223668 21 223719 3 223723 7 224166 1 224175 1 224179 22 224231 2 224236 5 224677 3 224686 4 224691 22 224743 1 224748 5 225189 4 225198 27 225255 3 225259 6 225700 6 225709 14 225724 12 225766 11 226212 6 226221 13 226236 12 226278 11 226719 2 226723 8 226732 14 226749 11 226790 11 227231 27 227261 11 227302 11 227747 23 227773 10 227813 13 228259 24 228285 5 228294 1 228325 14 228771 24 228797 4 228836 19 229283 24 229308 4 229348 20 229796 28 229855 2 229859 21 230308 28 230366 27 230819 29 230877 28 231330 31 231388 29 231841 32 231900 29 232352 34 232409 33 232864 34 232919 35 233379 30 233430 36 233892 29 233942 37 234405 28 234453 38 234918 26 234965 38 235431 3 235435 21 235477 38 235943 1 235948 20 235989 38 236455 1 236461 18 236500 39 236967 1 236973 18 237012 39 237485 16 237523 40 237998 14 238035 40 238510 14 238546 41 239022 15 239058 42 239534 16 239569 43 240046 17 240081 43 240558 17 240592 44 241070 18 241103 45 241582 18 241614 46 242094 19 242126 47 242606 19 242638 47 243118 19 243149 48 243630 19 243661 48 244143 17 244174 47 244656 16 244687 46 245169 14 245201 44 245683 9 245715 42 246196 7 246228 41 246709 4 246740 41 247222 2 247252 40 247764 40 248276 39 248789 38 249301 38 249813 38 250325 38 250837 38 251349 38 251862 37 252374 37 252886 37 253398 37 253909 38 254421 38 254934 37 255446 37 255958 36 256470 36 256982 36 257494 36 258006 36 258517 37 259029 37 259540 38 260051 39 260561 41 261070 45 261582 46 262093 47 262604 49 263115 50 263625 52 264135 54 264646 55 265158 54 265669 55 266181 56 266693 56 267205 56 267716 58 268228 58 268740 58 269252 58 269763 59 270274 60 270786 60 271298 61 271809 62 272321 62 272833 63 273345 63 273856 64 274368 64 274880 64 275392 64 275904 64 276416 64 276928 64 277441 63 277953 63 278466 62 278979 61 279491 61 280004 60 280516 60 281029 59 281541 59 282054 58 282566 58 283080 56 283593 55 284107 53 284620 52 285132 52 285590 3 285645 51 286102 3 286157 51 286613 5 286670 50 287125 5 287182 50 287637 5 287695 49 288148 6 288207 49 288660 6 288721 47 289172 5 289235 45 289683 6 289748 44 290195 6 290261 43 290707 7 290774 4 290780 36 291219 7 291286 2 291293 35 291731 7 291807 1 291812 27 292243 7 292325 26 292755 7 292837 26 293267 7 293349 26 293779 7 293860 27 294291 7 294372 27 294803 8 294870 2 294878 33 295315 8 295324 3 295382 2 295390 34 295827 13 295893 5 295900 35 296338 14 296404 43 296850 14 296915 44 297362 15 297423 47 297873 17 297934 48 298385 16 298445 49 298897 16 298957 49 299409 16 299468 50 299921 16 299975 1 299980 50 300433 16 300487 3 300491 51 300945 16 300998 56 301457 16 301510 56 301968 17 302022 56 302479 19 302534 56 302990 20 303046 55 303502 21 303558 55 304013 25 304070 55 304525 26 304582 4 304587 51 305036 27 305094 4 305100 50 305547 28 305606 3 305612 50 306055 33 306118 3 306125 50 306566 34 306630 2 306637 49 307076 36 307143 1 307150 48 307586 38 307663 1 307668 42 308096 41 308180 41 308607 42 308693 40 309119 42 309205 40 309631 42 309717 40 310143 42 310230 39 310655 42 310742 39 311167 42 311254 39 311679 42 311766 39 312191 41 312278 39 312703 41 312790 39 313215 41 313302 38 313727 41 313814 38 314239 41 314325 39 314751 41 314837 40 315262 42 315349 41 315774 42 315861 42 316286 42 316373 42 316798 42 316884 44 317310 42 317396 44 317822 42 317907 45 318334 42 318418 46 318846 42 318928 48 319358 42 319439 49 319870 43 319951 49 320383 42 320462 50 320896 41 320974 50 321409 41 321485 51 321922 40 321997 51 322435 39 322509 51 322948 39 323020 52 323461 38 323530 54 323974 38 324040 56 324487 38 324551 57 325001 37 325062 58 325516 34 325572 60 326029 34 326084 60 326541 36 326595 61 327054 36 327093 3 327105 63 327567 41 327615 65 328079 42 328126 66 328591 113 329103 113 329615 113 330127 113 330640 112 331154 110 331668 108 332181 28 332213 75 332694 25 332725 75 333206 22 333238 74 333718 21 333750 74 334231 20 334262 74 334743 19 334774 74 335256 18 335286 74 335769 17 335798 74 336282 16 336309 75 336794 16 336821 75 337305 17 337332 76 337815 19 337843 77 338326 20 338353 79 338838 20 338861 83 339349 107 339860 109 340366 115 340877 116 341388 117 341900 117 342413 29 342443 86 342926 10 342941 6 342948 4 342958 83 343478 2 343484 68 343998 66 344512 64 345026 62 345539 61 346053 59 346572 52 347087 10 347099 37 347617 30
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,216470 2 216982 2 217494 2 218006 2 218518 1 219030 1 219535 3 219539 5 220046 11 220557 13 221068 14 221580 14 222091 16 222599 19 223111 19 223622 20 224133 21 224645 21 225156 22 225668 22 226180 22 226692 22 227204 22 227716 22 228228 22 228740 22 229252 22 229765 20 230277 20 230789 20 231300 21 231812 21 232324 21 232836 21 233348 20 233860 19 234371 18 234883 17 235394 17 235907 15 236419 14 236931 14 237443 13 237955 13 238468 12 238980 11 239492 11 240004 9 240517 7 241029 6 241542 4 242054 3 242566 2
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,279461 3 279971 5 280480 8 280991 9 281502 11 282014 11 282526 10 283038 10 283549 11 284061 10 284573 9 285085 9 285597 8 286109 7 286621 6 287133 5 287646 2 288158 1
17b9bf4356db24967c4677b8376ac38f826de73a88b93a8d73a8b452e399cdff,235974 2 236486 2 236998 2 237510 2 238021 3 238533 4 239045 4 239557 4 240069 4 240581 4 241093 4 241605 3 242117 3 242630 2 243142 1
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,25834 7 25849 5 25857 15 26343 45 26853 50 27362 55 27872 60 28380 67 28890 71 29402 73 29913 75 30424 78 30934 84 31445 88 31956 90 32467 93 32978 96 33488 100 33998 103 34509 105 35020 107 35531 110 36042 112 36553 115 37065 116 37576 118 38087 121 38598 125 39109 129 39621 131 40132 134 40644 135 41155 137 41666 139 42177 141 42689 141 43201 142 43712 143 44224 143 44735 145 45247 145 45758 146 46270 145 46782 145 47293 146 47805 146 48317 146 48829 145 49341 145 49853 37 49891 107 50364 36 50403 107 50876 34 50915 106 51388 33 51427 106 51900 31 51940 105 52412 30 52452 105 52924 30 52964 104 53436 30 53475 105 53948 31 53987 105 54461 30 54499 104 54973 30 55011 104 55485 30 55523 104 55997 30 56035 103 56509 31 56547 103 57021 31 57059 103 57533 31 57571 102 58045 31 58084 101 58557 32 58596 101 59069 32 59109 100 59581 32 59621 99 60093 32 60133 99 60606 31 60645 99 61118 31 61158 97 61630 31 61670 96 62142 31 62182 96 62655 30 62694 95 63167 31 63206 94 63680 30 63718 94 64192 31 64229 94 64705 31 64741 93 65217 32 65253 93 65729 128 66242 127 66754 127 67267 126 67780 125 68293 124 68805 124 69318 123 69831 122 70344 121 70856 121 71369 120 71881 119 72393 119 72906 118 73418 118 73931 116 74443 116 74956 114 75468 114 75981 112 76493 112 77005 111 77518 110 78030 110 78543 108 79055 55 79112 51 79568 50 79628 46 80080 49 80141 45 80593 48 80653 4 80660 38 81105 48 81164 45 81617 48 81670 51 82130 47 82180 53 82642 102 83154 102 83667 100 84180 99 84692 98 85205 96 85717 96 86230 94 86743 93 87257 90 87771 87 88285 85 88798 83 89314 78 89828 75 90341 73 90854 71 91366 70 91880 66 92394 63 92908 60 93421 57 93934 55 94447 52 94961 48 95475 45 95988 42 96502 39 97016 34 97533 15 98049 8
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,147277 10 147786 16 148296 21 148806 26 149316 29 149827 31 150338 34 150849 37 151360 75 151871 79 152382 81 152893 84 153405 85 153916 88 154427 90 154939 91 155450 92 155962 93 156474 94 156985 96 157497 97 158009 97 158521 98 159033 98 159545 99 160057 99 160569 99 161081 100 161593 100 162105 100 162617 100 163129 100 163641 100 164153 101 164665 101 165177 101 165688 102 166200 103 166712 104 167224 104 167735 106 168247 106 168759 106 169271 106 169783 107 170295 107 170806 108 171318 108 171830 109 172342 109 172854 109 173366 110 173878 110 174390 110 174902 110 175414 110 175926 110 176438 110 176950 110 177462 110 177974 110 178486 109 178998 109 179510 108 180022 108 180535 106 181046 107 181558 107 182070 107 182582 107 183093 108 183606 107 184118 107 184630 107 185142 107 185654 106 186166 106 186679 105 187191 105 187704 104 188216 104 188729 103 189241 103 189754 102 190267 101 190780 63 190847 33 191292 61 191359 32 191805 58 191871 32 192317 57 192383 32 192829 54 192895 32 193342 52 193407 32 193854 58 193917 33 194367 95 194880 93 195392 92 195905 91 196418 89 196930 88 197444 86 197957 84 198469 84 198982 82 199495 81 200009 79 200523 76 201036 75 201549 73 202063 70 202577 67 203091 64 203604 62 204117 60 204630 59 205143 57 205656 54 206170 50 206683 47 207196 44 207710 36 208223 26 208738 21 209254 12
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,86927 9 87436 15 87946 19 88457 22 88968 24 89479 26 89990 28 90500 32 91011 33 91522 35 92033 36 92544 38 93055 39 93566 41 94077 42 94588 44 95099 46 95610 47 96122 48 96633 49 97145 49 97656 51 98168 52 98679 53 99191 53 99702 55 100214 55 100725 56 101237 56 101748 57 102260 57 102771 58 103283 59 103794 60 104306 60 104818 60 105329 61 105841 61 106353 62 106865 62 107376 63 107888 63 108400 63 108911 64 109422 65 109934 65 110446 65 110957 66 111469 66 111981 66 112493 66 113004 66 113516 66 114028 66 114540 66 115052 65 115564 65 116076 64 116588 63 117100 63 117612 62 118124 62 118637 60 119149 60 119661 60 120174 59 120686 59 121199 58 121712 57 122224 57 122737 56 123250 55 123762 55 124275 54 124788 53 125300 53 125813 52 126325 52 126838 51 127350 51 127863 50 128376 48 128889 47 129401 47 129914 45 130427 43 130940 41 131452 39 131965 37 132478 35 132991 32 133505 27 134019 22 134532 20 135046 15
1879f4f4f05e2bada0ffeb46c128b8df7a79b14c84f38c3e216a69653495153b,43899 21 44408 27 44918 30 45429 31 45940 33 46451 35 46962 37 47473 39 47985 40 48497 41 49008 43 49520 44 50032 45 50543 46 51055 47 51567 48 52078 50 52590 51 53102 52 53614 52 54126 53 54638 54 55150 55 55662 55 56174 55 56686 55 57198 56 57710 56 58222 56 58734 56 59246 56 59758 56 60270 56 60783 55 61296 54 61808 53 62321 52 62834 51 63347 50 63860 48 64374 45 64888 42 65401 41 65915 38 66429 35 66944 31 67459 26 67974 22 68489 16
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,36894 3 37148 7 37402 11 37657 13 37912 15 38168 15 38423 16 38679 16 38935 16 39191 16 39447 16 39703 16 39959 16 40215 16 40471 16 40727 16 40983 16 41239 16 41496 14 41753 13 42009 12 42266 10 42524 7 42781 4
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,36934 1 37189 4 37445 4 37701 4
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,54609 3 54861 11 55116 13 55371 14 55626 16 55881 18 56136 19 56391 20 56647 20 56902 21 57158 21 57413 21 57669 21 57925 21 58181 20 58437 20 58693 20 58949 19 59205 18 59462 16 59719 14 59976 11 60233 8
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,39763 7 40017 10 40272 12 40527 14 40783 14 41038 15 41293 16 41549 16 41805 16 42061 16 42317 16 42573 16 42829 15 43085 15 43341 14 43597 14 43854 12 44111 10 44368 8
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,20845 3 21098 8 21353 10 21609 10 21864 11 22120 11 22376 11 22631 12 22887 12 23143 12 23399 12 23655 12 23911 12 24167 11 24423 11 24679 10 24935 10 25191 9 25448 7 25707 1
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,48529 6 48783 11 49038 13 49293 14 49549 14 49804 16 50059 17 50315 17 50571 16 50827 16 51083 16 51339 16 51595 16 51851 15 52107 15 52364 13 52621 12 52877 11 53134 9 53393 4
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,12993 8 13248 10 13503 12 13758 13 14014 14 14269 15 14525 16 14781 16 15037 16 15293 16 15549 16 15805 15 16061 15 16317 15 16574 13 16831 12 17087 11 17344 9 17602 5
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,44256 7 44511 9 44764 13 45019 15 45273 17 45529 18 45784 19 46039 20 46295 20 46551 19 46806 20 47062 20 47317 21 47573 20 47830 19 48086 18 48343 16 48599 15 48856 13 49113 10 49371 4
191b2b2205f2f5cc9da04702c5d422bc249faf8bca1107af792da63cccfba829,28402 5 28656 9 28911 11 29166 13 29422 13 29677 15 29933 15 30189 16 30445 16 30701 16 30957 16 31213 15 31469 15 31725 15 31981 15 32238 13 32494 13 32751 12 33008 9 33265 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,3 58 521 61 1039 62 1558 61 2077 61 2596 61 3115 61 3634 61 4153 61 4672 61 5191 62 5710 18 5733 39 6229 17 6253 38 6748 16 6772 38 7268 13 7292 38 7787 10 7810 39 8329 38 8849 37 9368 36 9887 35 10407 32 10927 25 11447 20 11968 15 12490 9
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,19741 6 20257 12 20775 14 21292 16 21811 17 22330 17 22848 19 23364 24 23882 27 23921 10 24396 58 24914 59 25433 61 25952 63 26470 66 26989 69 27508 37 27559 21 28028 33 28080 20 28547 32 28602 17 29066 30 29125 13 29585 28 29646 10 30104 25 30623 25 31143 25 31662 25 32181 27 32701 26 33220 26 33740 26 34258 27 34778 27 35297 26 35815 28 36334 28 36852 30 37372 30 37890 31 38409 32 38928 34 39446 35 39965 37 40485 40 41004 43 41525 43 42045 43 42568 40 43090 37 43612 35 44132 36 44651 36 45171 35 45690 36 46210 35 46732 32 47255 28 47778 24 48299 23 48819 22 49339 21 49859 21 50380 19 50900 19 51421 17 51941 16 52461 15 52980 15 53500 15 54021 13 54541 13 55061 13 55583 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,69029 7 69548 9 70067 10 70585 12 71104 12 71623 13 72142 13 72661 13 73180 13 73699 13 74218 13 74738 12 75257 14 75776 15 76296 16 76815 18 77335 17 77854 18 78373 18 78891 18 79410 18 79929 17 80448 17 80968 17 81487 19 82007 19 82527 19 83048 16 83572 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,55037 1 55553 10 56070 15 56588 18 57107 20 57625 22 58143 24 58662 26 59181 26 59700 27 60218 28 60737 29 61256 30 61775 30 62294 30 62813 29 63332 29 63851 29 64371 27 64890 27 65410 26 65930 25 66451 23 66972 21 67492 20 68011 20 68531 19 69049 20 69569 18 70088 18 70607 16 71127 14 71648 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,73744 7 74258 17 74774 21 75292 24 75811 25 76329 26 76847 29 77365 32 77884 33 78403 35 78922 34 79441 34 79960 32 80479 32 80999 31 81517 32 82037 32 82557 31 83078 28 83600 22
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,54070 12 54582 20 55100 21 55617 23 56135 23 56654 23 57172 23 57691 23 58210 22 58729 22 59248 22 59767 22 60287 22 60806 21 61325 20 61821 10 61844 19 62338 15 62363 19 62857 17 62882 19 63376 20 63401 19 63894 23 63919 22 64413 49 64932 53 65451 54 65971 54 66492 53 67014 50 67534 50 68053 51 68572 51 69091 55 69611 59 70131 61 70653 60 71176 57 71698 54 72220 52 72741 50 73260 51 73780 50 74299 52 74819 50 75338 50 75858 49 76378 47 76898 46 77417 45 77937 43 78457 40 78976 39 79496 37 80016 36 80535 36 81055 36 81574 36 82094 35 82616 31 83140 26 83668 14
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,47815 5 48333 7 48853 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,71 15 588 19 1108 18 1630 15 2154 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,42665 7 43183 10 43700 13 44218 15 44737 15 45255 16 45774 16 46293 14 46812 13 47328 16 47845 18 48362 19 48881 20 49400 20 49919 19 50439 18 50959 16 51480 11
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,9994 12 10511 16 10551 4 11029 17 11068 10 11547 19 11586 11 12065 20 12104 12 12584 22 12622 13 13102 24 13139 15 13620 26 13658 15 14137 30 14176 16 14655 33 14695 15 15173 54 15692 53 16211 51 16730 49 17249 49 17767 50 18286 50 18805 50 19324 50 19844 49 20363 49 20882 49 21401 49 21921 47 22440 47 22959 47 23478 47 23997 47 24517 47 25037 46 25557 45 26076 46 26594 47 27114 46 27634 45 28154 45 28673 45 29193 43 29712 44 30233 41 30752 41 31272 39 31791 39 32311 36 32831 35 33351 33 33870 32 34388 33 34907 33 35426 32 35946 30 36465 29 36984 29 37504 27 38025 25 38544 24 39062 23 39578 24 40096 25 40615 25 41135 25 41655 25 42174 27 42693 28 43213 27 43733 26 44253 25 44772 26 45291 26 45810 27 46330 25 46850 26 47370 25 47890 24 48410 23 48931 21 49451 20 49971 17 50492 13 51013 9 51534 6 52056 1
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,57741 7 58259 8 58779 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,143 29 662 31 1182 31 1706 26 2231 20 2753 17 3273 16 3792 16 4312 16 4830 17 5350 16 5869 16 6388 16 6909 14 7428 14 7948 13 8467 12 8987 11 9510 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,62440 10 62957 13 63474 16 63992 18 64511 18 65029 19 65548 19 66065 21 66584 21 67102 21 67621 21 68140 21 68659 20 69178 20 69697 20 70216 20 70735 20 71255 19 71774 18 72294 17 72813 17 73332 16 73852 14 74371 14 74890 13 75409 13 75928 13 76447 13 76965 14 77483 15 78002 15 78520 17 79039 19 79558 19 80078 16 80598 13 81118 9 81637 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,79590 11 80107 14 80625 15 81143 17 81658 25 82174 28 82692 26 83212 19 83734 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,20430 5 20948 8 21466 10 21985 11 22504 11 23023 12 23543 12 24062 12 24582 12 25102 12 25622 12 26141 13 26661 12 27180 14 27699 15 28219 14 28737 16 29256 17 29775 18 30294 19 30813 19 31330 22 31847 24 32365 26 32883 28 33401 30 33919 31 34438 31 34957 32 35475 33 35994 32 36513 31 37032 29 37551 27 38070 30 38589 34 39109 36 39628 37 40147 39 40668 38 41189 36 41710 34 42231 32 42751 32 43272 31 43791 32 44311 31 44830 31 45349 32 45868 32 46388 31 46908 31 47427 31 47946 32 48464 33 48983 33 49502 33 50019 35 50535 39 51053 40 51571 41 52089 42 52607 43 53126 43 53645 43 54164 41 54683 40 55201 41 55720 41 56238 42 56757 42 57275 43 57794 43 58313 43 58832 43 59351 42 59870 42 60389 42 60908 42 61428 41 61948 40 62467 40 62986 41 63506 41 64026 43 64547 43 65067 44 65588 42 66109 12 66131 19 66628 7 66651 19 67144 11 67171 18 67661 15 67690 18 68178 18 68209 18 68696 19 68728 17 69214 21 69246 19 69733 21 69764 20 70251 23 70283 20 70768 29 70799 22 71286 54 71805 54 72325 52 72844 52 73364 50 73883 49 74402 48 74922 46 75440 19 75462 25 75959 16 75982 23 76478 15 76500 24 76998 12 77020 22 77519 5 77540 20 78059 19 78578 18 79095 20 79612 19 80130 19 80649 17 81168 15 81686 14 82205 11
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,1240 4 1756 11 2273 15 2791 16 3310 17 3829 18 4348 18 4866 20 5386 19 5904 20 6423 21 6942 20 7461 20 7980 20 8498 19 9016 19 9534 19 10053 17 10572 16 11092 14 11612 12 12133 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,9591 4 10106 12 10622 16 11124 7 11138 20 11639 39 12156 40 12674 42 13191 45 13699 57 14216 60 14734 61 15252 62 15772 60 16292 59 16811 58 17333 53 17854 50 18375 46 18896 43 19416 40 19937 37 20457 34 20977 32 21498 29 22017 27 22537 25 23057 23 23578 20 24097 20 24617 18 25137 17 25656 17 26176 16 26695 17 27215 16 27734 16 28254 16 28773 16 29292 16 29811 16 30330 16 30849 16 31368 16 31887 16 32407 14 32928 10 33449 6
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,39178 3 39692 12 40210 14 40728 16 41246 18 41765 19 42283 21 42802 21 43321 21 43840 22 44359 23 44878 23 45397 23 45916 23 46436 22 46955 23 47474 23 47993 23 48512 23 49031 23 49550 23 50069 23 50588 23 51107 23 51626 23 52146 22 52665 23 53184 23 53704 25 54223 29 54743 31 55264 31 55785 30 56305 31 56824 31 57343 32 57862 32 58380 34 58899 36 59418 36 59937 36 60456 37 60975 37 61494 37 62013 37 62532 37 63051 37 63570 37 64089 37 64608 37 65127 37 65646 36 66165 36 66684 34 67203 34 67723 32 68242 32 68761 31 69281 28 69800 28 70320 26 70840 25 71359 25 71878 24 72397 24 72916 23 73434 23 73952 23 74470 23 74989 22 75508 21 76027 20 76545 21 77064 21 77580 23 78096 26 78612 29 79128 30 79646 30 80164 31 80682 32 81200 34 81717 35 82235 36 82754 36 83273 9 83287 21 83793 1 83809 14
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,1287 8 1804 15 2324 16 2845 13 3367 10 3889 9 4412 5 4932 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,19995 11 20513 13 20533 14 21031 16 21048 20 21550 38 22068 16 22085 23 22587 16 22605 22 23106 16 23125 23 23625 15 23646 22 24143 16 24166 21 24662 16 24686 20 25181 14 25205 20 25700 13 25725 20 26218 14 26244 21 26737 16 26763 22 27257 48 27776 48 28295 49 28814 49 29333 48 29852 49 30372 48 30892 48 31411 48 31930 47 32450 47 32969 46 33488 46 34007 46 34526 45 35046 44 35566 43 36087 41 36607 39 37127 38 37648 34 38168 33 38689 28 39210 23 39730 21 40252 15 40775 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,11719 9 12235 12 12753 14 13272 14 13790 14 14309 14 14828 14 15348 13 15868 11 16389 9 16910 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,51684 5 52202 7 52721 7 53240 8 53759 9 54278 9 54799 8 55320 4
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,70903 5 71420 10 71937 12 72455 14 72973 15 73491 17 74008 19 74526 20 75045 20 75564 20 76083 20 76601 21 77120 21 77639 21 78158 21 78677 21 79195 22 79713 23 80232 22 80752 20 81270 22 81790 21 82309 22 82828 22 83348 20 83868 17
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,62098 7 62613 13 63129 17 63647 20 64166 21 64685 21 65204 23 65724 23 66243 24 66762 25 67280 26 67799 26 68317 27 68835 29 69355 29 69874 29 70395 27 70915 27 71436 25 71958 23 72478 23 72999 22 73520 21 74040 20 74560 19 75080 19 75600 19 76120 19 76639 19 77159 19 77679 18 78199 18 78719 19 79238 20 79760 17 80280 16 80800 16 81321 16 81841 16 82361 15 82882 12 83403 8
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,14867 11 15385 15 15903 17 16422 17 16941 18 17460 19 17979 20 18498 20 19017 20 19536 21 20055 21 20574 21 21093 22 21612 23 22131 23 22650 24 23169 24 23689 24 24208 24 24727 24 25247 23 25766 23 26285 23 26805 22 27325 21 27845 20 28364 20 28883 20 29403 19 29922 20 30443 18 30962 18 31481 19 32000 20 32519 20 33038 20 33558 20 34077 20 34596 20 35115 20 35636 18 36156 17 36676 16 37196 15 37717 12 38237 9 38758 5
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,56922 6 57438 12 57956 16 58475 17 58994 17 59515 13 60035 10
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,355 21 873 24 1392 24 1912 23 2431 23 2952 21 3471 21 3990 21 4510 20 5029 20 5548 20 6067 20 6586 20 7105 20 7625 19 8144 19 8664 18 9184 17 9703 16 10223 16 10742 15 11262 13 11785 7
1962d0c5faf3e85cda80e0578e0cb7aca50826d781620e5c1c4cc586bc69f81a,41880 5 42397 12 42915 14 43434 16 43953 17 44472 17 44991 17 45510 18 46029 19 46548 20 47068 20 47587 20 48106 20 48625 20 49144 20 49664 20 50183 21 50704 20 51223 21 51742 21 52262 21 52781 21 53301 21 53820 22 54340 22 54860 21 55379 21 55898 21 56417 21 56936 21 57455 21 57974 21 58493 21 59016 16 59538 11
